date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2004-02-01,0,0,False,0.0,0.0
2004-02-02,0,0,False,0.0,0.0
2004-02-03,0,0,False,0.0,0.0
2004-02-04,0,0,False,0.0,0.0
2004-02-05,0,0,False,0.0,0.0
2004-02-06,67,67,False,0.67,44.89
2004-02-07,0,0,False,0.0,0.0
2004-02-08,0,0,False,0.0,0.0
2004-02-09,0,0,False,0.0,0.0
2004-02-10,0,0,False,0.0,0.0
2004-02-11,0,0,False,0.0,0.0
2004-02-12,0,0,False,0.0,0.0
2004-02-13,0,0,False,0.0,0.0
2004-02-14,0,0,False,0.0,0.0
2004-02-15,0,0,False,0.0,0.0
2004-02-16,0,0,False,0.0,0.0
2004-02-17,0,0,False,0.0,0.0
2004-02-18,100,100,False,1.0,100.0
2004-02-19,0,0,False,0.0,0.0
2004-02-20,0,0,False,0.0,0.0
2004-02-21,0,0,False,0.0,0.0
2004-02-22,0,0,False,0.0,0.0
2004-02-23,0,0,False,0.0,0.0
2004-02-24,0,0,False,0.0,0.0
2004-02-25,0,0,False,0.0,0.0
2004-02-26,0,0,False,0.0,0.0
2004-02-27,0,0,False,0.0,0.0
2004-02-28,0,0,False,0.0,0.0
2004-02-29,0,0,False,0.0,0.0
