date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2004-11-01,0,0,False,0.0,0.0
2004-11-02,0,0,False,0.0,0.0
2004-11-03,49,49,False,0.49,24.009999999999998
2004-11-04,0,0,False,0.0,0.0
2004-11-05,0,0,False,0.0,0.0
2004-11-06,0,0,False,0.0,0.0
2004-11-07,0,0,False,0.0,0.0
2004-11-08,0,0,False,0.0,0.0
2004-11-09,0,0,False,0.0,0.0
2004-11-10,0,0,False,0.0,0.0
2004-11-11,0,0,False,0.0,0.0
2004-11-12,0,0,False,0.0,0.0
2004-11-13,58,58,False,0.58,33.64
2004-11-14,0,0,False,0.0,0.0
2004-11-15,19,19,False,0.19,3.61
2004-11-16,0,0,False,0.0,0.0
2004-11-17,25,25,False,0.25,6.25
2004-11-18,0,0,False,0.0,0.0
2004-11-19,0,0,False,0.0,0.0
2004-11-20,80,80,False,0.8,64.0
2004-11-21,0,0,False,0.0,0.0
2004-11-22,0,0,False,0.0,0.0
2004-11-23,100,100,False,1.0,100.0
2004-11-24,0,0,False,0.0,0.0
2004-11-25,0,0,False,0.0,0.0
2004-11-26,0,0,False,0.0,0.0
2004-11-27,0,0,False,0.0,0.0
2004-11-28,0,0,False,0.0,0.0
2004-11-29,0,0,False,0.0,0.0
2004-11-30,0,0,False,0.0,0.0
