date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2020-05-01,0,0,False,0.0,0.0
2020-05-02,0,0,False,0.0,0.0
2020-05-03,0,0,False,0.0,0.0
2020-05-04,0,0,False,0.0,0.0
2020-05-05,39,39,False,0.39,15.21
2020-05-06,0,0,False,0.0,0.0
2020-05-07,0,0,False,0.0,0.0
2020-05-08,0,0,False,0.0,0.0
2020-05-09,0,0,False,0.0,0.0
2020-05-10,100,100,False,1.0,100.0
2020-05-11,67,67,False,0.67,44.89
2020-05-12,0,0,False,0.0,0.0
2020-05-13,0,0,False,0.0,0.0
2020-05-14,77,77,False,0.77,59.29
2020-05-15,0,0,False,0.0,0.0
2020-05-16,0,0,False,0.0,0.0
2020-05-17,0,0,False,0.0,0.0
2020-05-18,0,0,False,0.0,0.0
2020-05-19,0,0,False,0.0,0.0
2020-05-20,0,0,False,0.0,0.0
2020-05-21,0,0,False,0.0,0.0
2020-05-22,0,0,False,0.0,0.0
2020-05-23,0,0,False,0.0,0.0
2020-05-24,84,84,False,0.84,70.56
2020-05-25,0,0,False,0.0,0.0
2020-05-26,0,0,False,0.0,0.0
2020-05-27,0,0,False,0.0,0.0
2020-05-28,0,0,False,0.0,0.0
2020-05-29,0,0,False,0.0,0.0
2020-05-30,0,0,False,0.0,0.0
2020-05-31,0,0,False,0.0,0.0
