date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2009-08-01,0,0,False,0.0,0.0
2009-08-02,0,0,False,0.0,0.0
2009-08-03,0,0,False,0.0,0.0
2009-08-04,0,0,False,0.0,0.0
2009-08-05,0,0,False,0.0,0.0
2009-08-06,0,0,False,0.0,0.0
2009-08-07,46,46,False,0.46,21.16
2009-08-08,43,43,False,0.43,18.49
2009-08-09,0,0,False,0.0,0.0
2009-08-10,0,0,False,0.0,0.0
2009-08-11,27,27,False,0.27,7.290000000000001
2009-08-12,23,23,False,0.23,5.29
2009-08-13,0,0,False,0.0,0.0
2009-08-14,0,0,False,0.0,0.0
2009-08-15,0,0,False,0.0,0.0
2009-08-16,0,0,False,0.0,0.0
2009-08-17,0,0,False,0.0,0.0
2009-08-18,0,0,False,0.0,0.0
2009-08-19,0,0,False,0.0,0.0
2009-08-20,0,0,False,0.0,0.0
2009-08-21,32,32,False,0.32,10.24
2009-08-22,0,0,False,0.0,0.0
2009-08-23,0,0,False,0.0,0.0
2009-08-24,0,0,False,0.0,0.0
2009-08-25,0,0,False,0.0,0.0
2009-08-26,100,100,False,1.0,100.0
2009-08-27,0,0,False,0.0,0.0
2009-08-28,0,0,False,0.0,0.0
2009-08-29,0,0,False,0.0,0.0
2009-08-30,0,0,False,0.0,0.0
2009-08-31,0,0,False,0.0,0.0
