date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2018-02-01,56,56,False,0.56,31.360000000000003
2018-02-02,0,0,False,0.0,0.0
2018-02-03,0,0,False,0.0,0.0
2018-02-04,0,0,False,0.0,0.0
2018-02-05,0,0,False,0.0,0.0
2018-02-06,0,0,False,0.0,0.0
2018-02-07,0,0,False,0.0,0.0
2018-02-08,33,33,False,0.33,10.89
2018-02-09,0,0,False,0.0,0.0
2018-02-10,0,0,False,0.0,0.0
2018-02-11,72,72,False,0.72,51.839999999999996
2018-02-12,0,0,False,0.0,0.0
2018-02-13,39,39,False,0.39,15.21
2018-02-14,0,0,False,0.0,0.0
2018-02-15,88,88,False,0.88,77.44
2018-02-16,52,52,False,0.52,27.04
2018-02-17,0,0,False,0.0,0.0
2018-02-18,0,0,False,0.0,0.0
2018-02-19,0,0,False,0.0,0.0
2018-02-20,40,40,False,0.4,16.0
2018-02-21,61,61,False,0.61,37.21
2018-02-22,0,0,False,0.0,0.0
2018-02-23,0,0,False,0.0,0.0
2018-02-24,0,0,False,0.0,0.0
2018-02-25,59,59,False,0.59,34.809999999999995
2018-02-26,54,54,False,0.54,29.160000000000004
2018-02-27,100,100,False,1.0,100.0
2018-02-28,0,0,False,0.0,0.0
