date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2017-09-01,0,0,False,0.0,0.0
2017-09-02,0,0,False,0.0,0.0
2017-09-03,71,71,False,0.71,50.41
2017-09-04,0,0,False,0.0,0.0
2017-09-05,27,27,False,0.27,7.290000000000001
2017-09-06,46,46,False,0.46,21.16
2017-09-07,0,0,False,0.0,0.0
2017-09-08,0,0,False,0.0,0.0
2017-09-09,0,0,False,0.0,0.0
2017-09-10,0,0,False,0.0,0.0
2017-09-11,0,0,False,0.0,0.0
2017-09-12,29,29,False,0.29,8.41
2017-09-13,0,0,False,0.0,0.0
2017-09-14,64,64,False,0.64,40.96
2017-09-15,43,43,False,0.43,18.49
2017-09-16,0,0,False,0.0,0.0
2017-09-17,34,34,False,0.34,11.56
2017-09-18,0,0,False,0.0,0.0
2017-09-19,72,72,False,0.72,51.839999999999996
2017-09-20,0,0,False,0.0,0.0
2017-09-21,37,37,False,0.37,13.69
2017-09-22,0,0,False,0.0,0.0
2017-09-23,0,0,False,0.0,0.0
2017-09-24,0,0,False,0.0,0.0
2017-09-25,100,100,False,1.0,100.0
2017-09-26,0,0,False,0.0,0.0
2017-09-27,0,0,False,0.0,0.0
2017-09-28,0,0,False,0.0,0.0
2017-09-29,0,0,False,0.0,0.0
2017-09-30,0,0,False,0.0,0.0
