date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2007-03-01,0,0,False,0.0,0.0
2007-03-02,16,16,False,0.16,2.56
2007-03-03,0,0,False,0.0,0.0
2007-03-04,27,27,False,0.27,7.290000000000001
2007-03-05,0,0,False,0.0,0.0
2007-03-06,0,0,False,0.0,0.0
2007-03-07,0,0,False,0.0,0.0
2007-03-08,0,0,False,0.0,0.0
2007-03-09,21,21,False,0.21,4.41
2007-03-10,0,0,False,0.0,0.0
2007-03-11,0,0,False,0.0,0.0
2007-03-12,0,0,False,0.0,0.0
2007-03-13,29,29,False,0.29,8.41
2007-03-14,0,0,False,0.0,0.0
2007-03-15,15,15,False,0.15,2.25
2007-03-16,0,0,False,0.0,0.0
2007-03-17,0,0,False,0.0,0.0
2007-03-18,100,100,False,1.0,100.0
2007-03-19,0,0,False,0.0,0.0
2007-03-20,0,0,False,0.0,0.0
2007-03-21,0,0,False,0.0,0.0
2007-03-22,0,0,False,0.0,0.0
2007-03-23,0,0,False,0.0,0.0
2007-03-24,0,0,False,0.0,0.0
2007-03-25,0,0,False,0.0,0.0
2007-03-26,0,0,False,0.0,0.0
2007-03-27,0,0,False,0.0,0.0
2007-03-28,0,0,False,0.0,0.0
2007-03-29,70,70,False,0.7,49.0
2007-03-30,0,0,False,0.0,0.0
2007-03-31,36,36,False,0.36,12.959999999999999
