date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2012-02-01,0,0,False,0.0,0.0
2012-02-02,0,0,False,0.0,0.0
2012-02-03,96,96,False,0.96,92.16
2012-02-04,0,0,False,0.0,0.0
2012-02-05,56,56,False,0.56,31.360000000000003
2012-02-06,0,0,False,0.0,0.0
2012-02-07,0,0,False,0.0,0.0
2012-02-08,0,0,False,0.0,0.0
2012-02-09,0,0,False,0.0,0.0
2012-02-10,0,0,False,0.0,0.0
2012-02-11,0,0,False,0.0,0.0
2012-02-12,33,33,False,0.33,10.89
2012-02-13,0,0,False,0.0,0.0
2012-02-14,0,0,False,0.0,0.0
2012-02-15,75,75,False,0.75,56.25
2012-02-16,100,100,False,1.0,100.0
2012-02-17,0,0,False,0.0,0.0
2012-02-18,0,0,False,0.0,0.0
2012-02-19,0,0,False,0.0,0.0
2012-02-20,0,0,False,0.0,0.0
2012-02-21,0,0,False,0.0,0.0
2012-02-22,0,0,False,0.0,0.0
2012-02-23,28,28,False,0.28,7.840000000000001
2012-02-24,0,0,False,0.0,0.0
2012-02-25,0,0,False,0.0,0.0
2012-02-26,0,0,False,0.0,0.0
2012-02-27,0,0,False,0.0,0.0
2012-02-28,0,0,False,0.0,0.0
2012-02-29,0,0,False,0.0,0.0
