date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2012-12-01,0,0,False,0.0,0.0
2012-12-02,0,0,False,0.0,0.0
2012-12-03,0,0,False,0.0,0.0
2012-12-04,47,47,False,0.47,22.09
2012-12-05,0,0,False,0.0,0.0
2012-12-06,0,0,False,0.0,0.0
2012-12-07,0,0,False,0.0,0.0
2012-12-08,87,87,False,0.87,75.69
2012-12-09,44,44,False,0.44,19.36
2012-12-10,0,0,False,0.0,0.0
2012-12-11,0,0,False,0.0,0.0
2012-12-12,41,41,False,0.41,16.81
2012-12-13,73,73,False,0.73,53.29
2012-12-14,0,0,False,0.0,0.0
2012-12-15,100,100,False,1.0,100.0
2012-12-16,0,0,False,0.0,0.0
2012-12-17,73,73,False,0.73,53.29
2012-12-18,0,0,False,0.0,0.0
2012-12-19,0,0,False,0.0,0.0
2012-12-20,0,0,False,0.0,0.0
2012-12-21,0,0,False,0.0,0.0
2012-12-22,0,0,False,0.0,0.0
2012-12-23,0,0,False,0.0,0.0
2012-12-24,0,0,False,0.0,0.0
2012-12-25,0,0,False,0.0,0.0
2012-12-26,0,0,False,0.0,0.0
2012-12-27,0,0,False,0.0,0.0
2012-12-28,0,0,False,0.0,0.0
2012-12-29,0,0,False,0.0,0.0
2012-12-30,0,0,False,0.0,0.0
2012-12-31,0,0,False,0.0,0.0
