date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2005-10-01,0,0,False,0.0,0.0
2005-10-02,0,0,False,0.0,0.0
2005-10-03,0,0,False,0.0,0.0
2005-10-04,33,33,False,0.33,10.89
2005-10-05,0,0,False,0.0,0.0
2005-10-06,37,37,False,0.37,13.69
2005-10-07,0,0,False,0.0,0.0
2005-10-08,0,0,False,0.0,0.0
2005-10-09,0,0,False,0.0,0.0
2005-10-10,0,0,False,0.0,0.0
2005-10-11,47,47,False,0.47,22.09
2005-10-12,96,96,False,0.96,92.16
2005-10-13,0,0,False,0.0,0.0
2005-10-14,0,0,False,0.0,0.0
2005-10-15,61,61,False,0.61,37.21
2005-10-16,0,0,False,0.0,0.0
2005-10-17,0,0,False,0.0,0.0
2005-10-18,100,100,False,1.0,100.0
2005-10-19,0,0,False,0.0,0.0
2005-10-20,23,23,False,0.23,5.29
2005-10-21,0,0,False,0.0,0.0
2005-10-22,0,0,False,0.0,0.0
2005-10-23,0,0,False,0.0,0.0
2005-10-24,0,0,False,0.0,0.0
2005-10-25,0,0,False,0.0,0.0
2005-10-26,0,0,False,0.0,0.0
2005-10-27,67,67,False,0.67,44.89
2005-10-28,0,0,False,0.0,0.0
2005-10-29,0,0,False,0.0,0.0
2005-10-30,67,67,False,0.67,44.89
2005-10-31,0,0,False,0.0,0.0
