date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2015-05-01,0,0,False,0.0,0.0
2015-05-02,0,0,False,0.0,0.0
2015-05-03,31,31,False,0.31,9.61
2015-05-04,0,0,False,0.0,0.0
2015-05-05,0,0,False,0.0,0.0
2015-05-06,45,45,False,0.45,20.25
2015-05-07,58,58,False,0.58,33.64
2015-05-08,30,30,False,0.3,9.0
2015-05-09,0,0,False,0.0,0.0
2015-05-10,0,0,False,0.0,0.0
2015-05-11,37,37,False,0.37,13.69
2015-05-12,0,0,False,0.0,0.0
2015-05-13,73,73,False,0.73,53.29
2015-05-14,0,0,False,0.0,0.0
2015-05-15,57,57,False,0.57,32.489999999999995
2015-05-16,0,0,False,0.0,0.0
2015-05-17,0,0,False,0.0,0.0
2015-05-18,0,0,False,0.0,0.0
2015-05-19,0,0,False,0.0,0.0
2015-05-20,0,0,False,0.0,0.0
2015-05-21,0,0,False,0.0,0.0
2015-05-22,0,0,False,0.0,0.0
2015-05-23,100,100,False,1.0,100.0
2015-05-24,43,43,False,0.43,18.49
2015-05-25,0,0,False,0.0,0.0
2015-05-26,0,0,False,0.0,0.0
2015-05-27,0,0,False,0.0,0.0
2015-05-28,34,34,False,0.34,11.56
2015-05-29,0,0,False,0.0,0.0
2015-05-30,0,0,False,0.0,0.0
2015-05-31,0,0,False,0.0,0.0
