date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2016-07-01,0,0,False,0.0,0.0
2016-07-02,0,0,False,0.0,0.0
2016-07-03,0,0,False,0.0,0.0
2016-07-04,0,0,False,0.0,0.0
2016-07-05,0,0,False,0.0,0.0
2016-07-06,0,0,False,0.0,0.0
2016-07-07,97,97,False,0.97,94.09
2016-07-08,0,0,False,0.0,0.0
2016-07-09,39,39,False,0.39,15.21
2016-07-10,0,0,False,0.0,0.0
2016-07-11,0,0,False,0.0,0.0
2016-07-12,0,0,False,0.0,0.0
2016-07-13,33,33,False,0.33,10.89
2016-07-14,34,34,False,0.34,11.56
2016-07-15,89,89,False,0.89,79.21000000000001
2016-07-16,0,0,False,0.0,0.0
2016-07-17,49,49,False,0.49,24.009999999999998
2016-07-18,67,67,False,0.67,44.89
2016-07-19,43,43,False,0.43,18.49
2016-07-20,0,0,False,0.0,0.0
2016-07-21,0,0,False,0.0,0.0
2016-07-22,0,0,False,0.0,0.0
2016-07-23,0,0,False,0.0,0.0
2016-07-24,0,0,False,0.0,0.0
2016-07-25,0,0,False,0.0,0.0
2016-07-26,0,0,False,0.0,0.0
2016-07-27,0,0,False,0.0,0.0
2016-07-28,0,0,False,0.0,0.0
2016-07-29,100,100,False,1.0,100.0
2016-07-30,0,0,False,0.0,0.0
2016-07-31,0,0,False,0.0,0.0
