date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2020-09-01,0,0,False,0.0,0.0
2020-09-02,0,0,False,0.0,0.0
2020-09-03,0,0,False,0.0,0.0
2020-09-04,0,0,False,0.0,0.0
2020-09-05,0,0,False,0.0,0.0
2020-09-06,0,0,False,0.0,0.0
2020-09-07,0,0,False,0.0,0.0
2020-09-08,69,69,False,0.69,47.61
2020-09-09,75,75,False,0.75,56.25
2020-09-10,0,0,False,0.0,0.0
2020-09-11,37,37,False,0.37,13.69
2020-09-12,56,56,False,0.56,31.360000000000003
2020-09-13,0,0,False,0.0,0.0
2020-09-14,37,37,False,0.37,13.69
2020-09-15,0,0,False,0.0,0.0
2020-09-16,0,0,False,0.0,0.0
2020-09-17,100,100,False,1.0,100.0
2020-09-18,0,0,False,0.0,0.0
2020-09-19,0,0,False,0.0,0.0
2020-09-20,48,48,False,0.48,23.04
2020-09-21,0,0,False,0.0,0.0
2020-09-22,0,0,False,0.0,0.0
2020-09-23,0,0,False,0.0,0.0
2020-09-24,64,64,False,0.64,40.96
2020-09-25,0,0,False,0.0,0.0
2020-09-26,50,50,False,0.5,25.0
2020-09-27,85,85,False,0.85,72.25
2020-09-28,0,0,False,0.0,0.0
2020-09-29,0,0,False,0.0,0.0
2020-09-30,0,0,False,0.0,0.0
