date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2010-07-01,0,0,False,0.0,0.0
2010-07-02,0,0,False,0.0,0.0
2010-07-03,0,0,False,0.0,0.0
2010-07-04,0,0,False,0.0,0.0
2010-07-05,0,0,False,0.0,0.0
2010-07-06,23,23,False,0.23,5.29
2010-07-07,0,0,False,0.0,0.0
2010-07-08,41,41,False,0.41,16.81
2010-07-09,38,38,False,0.38,14.44
2010-07-10,0,0,False,0.0,0.0
2010-07-11,0,0,False,0.0,0.0
2010-07-12,0,0,False,0.0,0.0
2010-07-13,0,0,False,0.0,0.0
2010-07-14,0,0,False,0.0,0.0
2010-07-15,0,0,False,0.0,0.0
2010-07-16,0,0,False,0.0,0.0
2010-07-17,0,0,False,0.0,0.0
2010-07-18,0,0,False,0.0,0.0
2010-07-19,0,0,False,0.0,0.0
2010-07-20,66,66,False,0.66,43.56
2010-07-21,0,0,False,0.0,0.0
2010-07-22,55,55,False,0.55,30.250000000000004
2010-07-23,0,0,False,0.0,0.0
2010-07-24,0,0,False,0.0,0.0
2010-07-25,64,64,False,0.64,40.96
2010-07-26,0,0,False,0.0,0.0
2010-07-27,0,0,False,0.0,0.0
2010-07-28,100,100,False,1.0,100.0
2010-07-29,0,0,False,0.0,0.0
2010-07-30,0,0,False,0.0,0.0
2010-07-31,0,0,False,0.0,0.0
