date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2017-07-01,53,53,False,0.53,28.09
2017-07-02,49,49,False,0.49,24.009999999999998
2017-07-03,0,0,False,0.0,0.0
2017-07-04,0,0,False,0.0,0.0
2017-07-05,0,0,False,0.0,0.0
2017-07-06,0,0,False,0.0,0.0
2017-07-07,0,0,False,0.0,0.0
2017-07-08,52,52,False,0.52,27.04
2017-07-09,0,0,False,0.0,0.0
2017-07-10,0,0,False,0.0,0.0
2017-07-11,0,0,False,0.0,0.0
2017-07-12,0,0,False,0.0,0.0
2017-07-13,100,100,False,1.0,100.0
2017-07-14,0,0,False,0.0,0.0
2017-07-15,0,0,False,0.0,0.0
2017-07-16,54,54,False,0.54,29.160000000000004
2017-07-17,0,0,False,0.0,0.0
2017-07-18,0,0,False,0.0,0.0
2017-07-19,0,0,False,0.0,0.0
2017-07-20,46,46,False,0.46,21.16
2017-07-21,95,95,False,0.95,90.25
2017-07-22,0,0,False,0.0,0.0
2017-07-23,47,47,False,0.47,22.09
2017-07-24,0,0,False,0.0,0.0
2017-07-25,0,0,False,0.0,0.0
2017-07-26,0,0,False,0.0,0.0
2017-07-27,0,0,False,0.0,0.0
2017-07-28,88,88,False,0.88,77.44
2017-07-29,65,65,False,0.65,42.25
2017-07-30,0,0,False,0.0,0.0
2017-07-31,0,0,False,0.0,0.0
