date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2005-08-01,0,0,False,0.0,0.0
2005-08-02,0,0,False,0.0,0.0
2005-08-03,0,0,False,0.0,0.0
2005-08-04,19,19,False,0.19,3.61
2005-08-05,12,12,False,0.12,1.44
2005-08-06,16,16,False,0.16,2.56
2005-08-07,0,0,False,0.0,0.0
2005-08-08,0,0,False,0.0,0.0
2005-08-09,0,0,False,0.0,0.0
2005-08-10,0,0,False,0.0,0.0
2005-08-11,0,0,False,0.0,0.0
2005-08-12,0,0,False,0.0,0.0
2005-08-13,0,0,False,0.0,0.0
2005-08-14,0,0,False,0.0,0.0
2005-08-15,0,0,False,0.0,0.0
2005-08-16,0,0,False,0.0,0.0
2005-08-17,0,0,False,0.0,0.0
2005-08-18,0,0,False,0.0,0.0
2005-08-19,0,0,False,0.0,0.0
2005-08-20,0,0,False,0.0,0.0
2005-08-21,0,0,False,0.0,0.0
2005-08-22,0,0,False,0.0,0.0
2005-08-23,0,0,False,0.0,0.0
2005-08-24,100,100,False,1.0,100.0
2005-08-25,0,0,False,0.0,0.0
2005-08-26,0,0,False,0.0,0.0
2005-08-27,13,13,False,0.13,1.69
2005-08-28,0,0,False,0.0,0.0
2005-08-29,13,13,False,0.13,1.69
2005-08-30,0,0,False,0.0,0.0
2005-08-31,0,0,False,0.0,0.0
