date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2021-06-01,0,0,False,0.0,0.0
2021-06-02,0,0,False,0.0,0.0
2021-06-03,59,59,False,0.59,34.809999999999995
2021-06-04,0,0,False,0.0,0.0
2021-06-05,0,0,False,0.0,0.0
2021-06-06,0,0,False,0.0,0.0
2021-06-07,39,39,False,0.39,15.21
2021-06-08,0,0,False,0.0,0.0
2021-06-09,0,0,False,0.0,0.0
2021-06-10,0,0,False,0.0,0.0
2021-06-11,72,72,False,0.72,51.839999999999996
2021-06-12,0,0,False,0.0,0.0
2021-06-13,100,100,False,1.0,100.0
2021-06-14,0,0,False,0.0,0.0
2021-06-15,0,0,False,0.0,0.0
2021-06-16,0,0,False,0.0,0.0
2021-06-17,79,79,False,0.79,62.410000000000004
2021-06-18,0,0,False,0.0,0.0
2021-06-19,0,0,False,0.0,0.0
2021-06-20,34,34,False,0.34,11.56
2021-06-21,0,0,False,0.0,0.0
2021-06-22,0,0,False,0.0,0.0
2021-06-23,0,0,False,0.0,0.0
2021-06-24,58,58,False,0.58,33.64
2021-06-25,58,58,False,0.58,33.64
2021-06-26,0,0,False,0.0,0.0
2021-06-27,0,0,False,0.0,0.0
2021-06-28,0,0,False,0.0,0.0
2021-06-29,0,0,False,0.0,0.0
2021-06-30,0,0,False,0.0,0.0
