date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2005-07-01,0,0,False,0.0,0.0
2005-07-02,0,0,False,0.0,0.0
2005-07-03,0,0,False,0.0,0.0
2005-07-04,0,0,False,0.0,0.0
2005-07-05,0,0,False,0.0,0.0
2005-07-06,0,0,False,0.0,0.0
2005-07-07,42,42,False,0.42,17.64
2005-07-08,0,0,False,0.0,0.0
2005-07-09,0,0,False,0.0,0.0
2005-07-10,0,0,False,0.0,0.0
2005-07-11,31,31,False,0.31,9.61
2005-07-12,0,0,False,0.0,0.0
2005-07-13,0,0,False,0.0,0.0
2005-07-14,0,0,False,0.0,0.0
2005-07-15,56,56,False,0.56,31.360000000000003
2005-07-16,0,0,False,0.0,0.0
2005-07-17,0,0,False,0.0,0.0
2005-07-18,0,0,False,0.0,0.0
2005-07-19,56,56,False,0.56,31.360000000000003
2005-07-20,0,0,False,0.0,0.0
2005-07-21,0,0,False,0.0,0.0
2005-07-22,0,0,False,0.0,0.0
2005-07-23,0,0,False,0.0,0.0
2005-07-24,0,0,False,0.0,0.0
2005-07-25,0,0,False,0.0,0.0
2005-07-26,0,0,False,0.0,0.0
2005-07-27,100,100,False,1.0,100.0
2005-07-28,0,0,False,0.0,0.0
2005-07-29,0,0,False,0.0,0.0
2005-07-30,0,0,False,0.0,0.0
2005-07-31,0,0,False,0.0,0.0
