date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2006-02-01,47,47,False,0.47,22.09
2006-02-02,0,0,False,0.0,0.0
2006-02-03,0,0,False,0.0,0.0
2006-02-04,0,0,False,0.0,0.0
2006-02-05,0,0,False,0.0,0.0
2006-02-06,0,0,False,0.0,0.0
2006-02-07,0,0,False,0.0,0.0
2006-02-08,56,56,False,0.56,31.360000000000003
2006-02-09,100,100,False,1.0,100.0
2006-02-10,0,0,False,0.0,0.0
2006-02-11,0,0,False,0.0,0.0
2006-02-12,0,0,False,0.0,0.0
2006-02-13,0,0,False,0.0,0.0
2006-02-14,66,66,False,0.66,43.56
2006-02-15,0,0,False,0.0,0.0
2006-02-16,0,0,False,0.0,0.0
2006-02-17,0,0,False,0.0,0.0
2006-02-18,0,0,False,0.0,0.0
2006-02-19,0,0,False,0.0,0.0
2006-02-20,46,46,False,0.46,21.16
2006-02-21,0,0,False,0.0,0.0
2006-02-22,0,0,False,0.0,0.0
2006-02-23,0,0,False,0.0,0.0
2006-02-24,67,67,False,0.67,44.89
2006-02-25,0,0,False,0.0,0.0
2006-02-26,0,0,False,0.0,0.0
2006-02-27,0,0,False,0.0,0.0
2006-02-28,84,84,False,0.84,70.56
