date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2008-05-01,52,52,False,0.52,27.04
2008-05-02,0,0,False,0.0,0.0
2008-05-03,41,41,False,0.41,16.81
2008-05-04,42,42,False,0.42,17.64
2008-05-05,0,0,False,0.0,0.0
2008-05-06,21,21,False,0.21,4.41
2008-05-07,0,0,False,0.0,0.0
2008-05-08,0,0,False,0.0,0.0
2008-05-09,0,0,False,0.0,0.0
2008-05-10,57,57,False,0.57,32.489999999999995
2008-05-11,0,0,False,0.0,0.0
2008-05-12,0,0,False,0.0,0.0
2008-05-13,0,0,False,0.0,0.0
2008-05-14,0,0,False,0.0,0.0
2008-05-15,0,0,False,0.0,0.0
2008-05-16,0,0,False,0.0,0.0
2008-05-17,0,0,False,0.0,0.0
2008-05-18,47,47,False,0.47,22.09
2008-05-19,20,20,False,0.2,4.0
2008-05-20,0,0,False,0.0,0.0
2008-05-21,0,0,False,0.0,0.0
2008-05-22,0,0,False,0.0,0.0
2008-05-23,0,0,False,0.0,0.0
2008-05-24,0,0,False,0.0,0.0
2008-05-25,0,0,False,0.0,0.0
2008-05-26,0,0,False,0.0,0.0
2008-05-27,0,0,False,0.0,0.0
2008-05-28,0,0,False,0.0,0.0
2008-05-29,0,0,False,0.0,0.0
2008-05-30,100,100,False,1.0,100.0
2008-05-31,0,0,False,0.0,0.0
