date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2009-07-01,0,0,False,0.0,0.0
2009-07-02,0,0,False,0.0,0.0
2009-07-03,0,0,False,0.0,0.0
2009-07-04,0,0,False,0.0,0.0
2009-07-05,0,0,False,0.0,0.0
2009-07-06,0,0,False,0.0,0.0
2009-07-07,49,49,False,0.49,24.009999999999998
2009-07-08,0,0,False,0.0,0.0
2009-07-09,0,0,False,0.0,0.0
2009-07-10,0,0,False,0.0,0.0
2009-07-11,0,0,False,0.0,0.0
2009-07-12,0,0,False,0.0,0.0
2009-07-13,0,0,False,0.0,0.0
2009-07-14,0,0,False,0.0,0.0
2009-07-15,0,0,False,0.0,0.0
2009-07-16,0,0,False,0.0,0.0
2009-07-17,0,0,False,0.0,0.0
2009-07-18,0,0,False,0.0,0.0
2009-07-19,0,0,False,0.0,0.0
2009-07-20,0,0,False,0.0,0.0
2009-07-21,57,57,False,0.57,32.489999999999995
2009-07-22,0,0,False,0.0,0.0
2009-07-23,0,0,False,0.0,0.0
2009-07-24,0,0,False,0.0,0.0
2009-07-25,0,0,False,0.0,0.0
2009-07-26,0,0,False,0.0,0.0
2009-07-27,0,0,False,0.0,0.0
2009-07-28,0,0,False,0.0,0.0
2009-07-29,0,0,False,0.0,0.0
2009-07-30,100,100,False,1.0,100.0
2009-07-31,0,0,False,0.0,0.0
