date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2009-04-01,0,0,False,0.0,0.0
2009-04-02,0,0,False,0.0,0.0
2009-04-03,0,0,False,0.0,0.0
2009-04-04,0,0,False,0.0,0.0
2009-04-05,0,0,False,0.0,0.0
2009-04-06,0,0,False,0.0,0.0
2009-04-07,62,62,False,0.62,38.44
2009-04-08,0,0,False,0.0,0.0
2009-04-09,0,0,False,0.0,0.0
2009-04-10,0,0,False,0.0,0.0
2009-04-11,0,0,False,0.0,0.0
2009-04-12,0,0,False,0.0,0.0
2009-04-13,0,0,False,0.0,0.0
2009-04-14,0,0,False,0.0,0.0
2009-04-15,0,0,False,0.0,0.0
2009-04-16,0,0,False,0.0,0.0
2009-04-17,42,42,False,0.42,17.64
2009-04-18,0,0,False,0.0,0.0
2009-04-19,0,0,False,0.0,0.0
2009-04-20,0,0,False,0.0,0.0
2009-04-21,0,0,False,0.0,0.0
2009-04-22,0,0,False,0.0,0.0
2009-04-23,0,0,False,0.0,0.0
2009-04-24,0,0,False,0.0,0.0
2009-04-25,0,0,False,0.0,0.0
2009-04-26,100,100,False,1.0,100.0
2009-04-27,46,46,False,0.46,21.16
2009-04-28,33,33,False,0.33,10.89
2009-04-29,0,0,False,0.0,0.0
2009-04-30,0,0,False,0.0,0.0
