date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2004-01-01,0,0,False,0.0,0.0
2004-01-02,0,0,False,0.0,0.0
2004-01-03,0,0,False,0.0,0.0
2004-01-04,0,0,False,0.0,0.0
2004-01-05,0,0,False,0.0,0.0
2004-01-06,0,0,False,0.0,0.0
2004-01-07,0,0,False,0.0,0.0
2004-01-08,0,0,False,0.0,0.0
2004-01-09,0,0,False,0.0,0.0
2004-01-10,0,0,False,0.0,0.0
2004-01-11,0,0,False,0.0,0.0
2004-01-12,0,0,False,0.0,0.0
2004-01-13,0,0,False,0.0,0.0
2004-01-14,0,0,False,0.0,0.0
2004-01-15,34,34,False,0.34,11.56
2004-01-16,0,0,False,0.0,0.0
2004-01-17,0,0,False,0.0,0.0
2004-01-18,0,0,False,0.0,0.0
2004-01-19,0,0,False,0.0,0.0
2004-01-20,0,0,False,0.0,0.0
2004-01-21,0,0,False,0.0,0.0
2004-01-22,0,0,False,0.0,0.0
2004-01-23,100,100,False,1.0,100.0
2004-01-24,0,0,False,0.0,0.0
2004-01-25,0,0,False,0.0,0.0
2004-01-26,0,0,False,0.0,0.0
2004-01-27,29,29,False,0.29,8.41
2004-01-28,51,51,False,0.51,26.01
2004-01-29,48,48,False,0.48,23.04
2004-01-30,0,0,False,0.0,0.0
2004-01-31,0,0,False,0.0,0.0
