date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2007-05-01,100,100,False,1.0,100.0
2007-05-02,0,0,False,0.0,0.0
2007-05-03,0,0,False,0.0,0.0
2007-05-04,0,0,False,0.0,0.0
2007-05-05,0,0,False,0.0,0.0
2007-05-06,0,0,False,0.0,0.0
2007-05-07,15,15,False,0.15,2.25
2007-05-08,0,0,False,0.0,0.0
2007-05-09,0,0,False,0.0,0.0
2007-05-10,0,0,False,0.0,0.0
2007-05-11,0,0,False,0.0,0.0
2007-05-12,0,0,False,0.0,0.0
2007-05-13,47,47,False,0.47,22.09
2007-05-14,18,18,False,0.18,3.2399999999999998
2007-05-15,0,0,False,0.0,0.0
2007-05-16,14,14,False,0.14,1.9600000000000002
2007-05-17,69,69,False,0.69,47.61
2007-05-18,28,28,False,0.28,7.840000000000001
2007-05-19,0,0,False,0.0,0.0
2007-05-20,0,0,False,0.0,0.0
2007-05-21,0,0,False,0.0,0.0
2007-05-22,0,0,False,0.0,0.0
2007-05-23,0,0,False,0.0,0.0
2007-05-24,0,0,False,0.0,0.0
2007-05-25,0,0,False,0.0,0.0
2007-05-26,0,0,False,0.0,0.0
2007-05-27,0,0,False,0.0,0.0
2007-05-28,0,0,False,0.0,0.0
2007-05-29,0,0,False,0.0,0.0
2007-05-30,15,15,False,0.15,2.25
2007-05-31,0,0,False,0.0,0.0
